"MASTER_TAXON_ID","SCIENTIFIC_NAME","ENGLISH_NAME","TAXON_RANK_ID","TAXON_RANK_NAME","SORT_ORDER","ALT_INT_NAME","CBC_CODE","FIVE_LETTER","EURING_NO"
69382,"Hypothymis puella puella","",110,"Subspecies",195900,"","","",
69381,"Hypothymis puella blasii","",110,"Subspecies",195910,"","","",
69383,"Hypothymis helenae","Short-crested Monarch",100,"Species",195920,"","","",
69384,"Hypothymis helenae agusanae","",110,"Subspecies",195930,"","","",
69385,"Hypothymis helenae helenae","",110,"Subspecies",195940,"","","",
69386,"Hypothymis helenae personata","",110,"Subspecies",195950,"","","",
69387,"Hypothymis coelestis","Celestial Monarch",100,"Species",195960,"","","",
69388,"Hypothymis coelestis coelestis","",110,"Subspecies",195970,"","","",
69389,"Hypothymis coelestis rabori","",110,"Subspecies",195980,"","","",
69390,"Eutrichomyias","",80,"Genus",195990,"","","",
69391,"Eutrichomyias rowleyi","Cerulean Paradise Flycatcher",100,"Species",196000,"","","",
69392,"Trochocercus","",80,"Genus",196010,"","","",
69393,"Trochocercus cyanomelas","Blue-mantled Crested Flycatcher",100,"Species",196020,"","","",
69394,"Trochocercus cyanomelas vivax","",110,"Subspecies",196030,"","","",
69395,"Trochocercus cyanomelas bivittatus","",110,"Subspecies",196040,"","","",
69396,"Trochocercus cyanomelas megalolophus","",110,"Subspecies",196050,"","","",
69397,"Trochocercus cyanomelas segregus","",110,"Subspecies",196060,"","","",
69398,"Trochocercus cyanomelas cyanomelas","",110,"Subspecies",196070,"","","",
69399,"Trochocercus nitens","Blue-headed Crested Flycatcher",100,"Species",196080,"","","",
69400,"Trochocercus nitens reichenowi","",110,"Subspecies",196090,"","","",
69401,"Trochocercus nitens nitens","",110,"Subspecies",196100,"","","",
69402,"Terpsiphone","",80,"Genus",196110,"","","",
69403,"Terpsiphone bedfordi","Bedford's Paradise Flycatcher",100,"Species",196120,"","","",
69404,"Terpsiphone rufocinerea","Rufous-vented Paradise Flycatcher",100,"Species",196130,"","","",
69405,"Terpsiphone rufiventer","Red-bellied Paradise Flycatcher",100,"Species",196140,"","","",
69406,"Terpsiphone rufiventer rufiventer","",110,"Subspecies",196150,"","","",
69407,"Terpsiphone rufiventer nigriceps","",110,"Subspecies",196160,"","","",
69408,"Terpsiphone rufiventer fagani","",110,"Subspecies",196170,"","","",
69409,"Terpsiphone rufiventer tricolor","",110,"Subspecies",196180,"","","",
69410,"Terpsiphone rufiventer neumanni","",110,"Subspecies",196190,"","","",
69411,"Terpsiphone rufiventer schubotzi","",110,"Subspecies",196200,"","","",
69412,"Terpsiphone rufiventer mayombe","",110,"Subspecies",196210,"","","",
69413,"Terpsiphone rufiventer somereni","",110,"Subspecies",196220,"","","",
69414,"Terpsiphone rufiventer emini","",110,"Subspecies",196230,"","","",
69415,"Terpsiphone rufiventer ignea","",110,"Subspecies",196240,"","","",
69416,"Terpsiphone smithii","Annobon Paradise Flycatcher",100,"Species",196250,"","","",
69417,"Terpsiphone batesi","Bates's Paradise Flycatcher",100,"Species",196260,"","","",
69418,"Terpsiphone batesi batesi","",110,"Subspecies",196270,"","","",
69419,"Terpsiphone batesi bannermani","",110,"Subspecies",196280,"","","",
69420,"Terpsiphone viridis","African Paradise Flycatcher",100,"Species",196290,"","","",
69421,"Terpsiphone viridis harterti","",110,"Subspecies",196300,"","","",
69422,"Terpsiphone viridis viridis","",110,"Subspecies",196310,"","","",
69423,"Terpsiphone viridis speciosa","",110,"Subspecies",196320,"","","",
69424,"Terpsiphone viridis ferreti","",110,"Subspecies",196330,"","","",
69425,"Terpsiphone viridis restricta","",110,"Subspecies",196340,"","","",
69426,"Terpsiphone viridis kivuensis","",110,"Subspecies",196350,"","","",
69427,"Terpsiphone viridis suahelica","",110,"Subspecies",196360,"","","",
69428,"Terpsiphone viridis ungujaensis","",110,"Subspecies",196370,"","","",
69429,"Terpsiphone viridis plumbeiceps","",110,"Subspecies",196380,"","","",
69430,"Terpsiphone viridis granti","",110,"Subspecies",196390,"","","",
69431,"Terpsiphone paradisi","Indian Paradise Flycatcher",100,"Species",196400,"","","",
69432,"Terpsiphone paradisi leucogaster","",110,"Subspecies",196410,"","","",
69434,"Terpsiphone paradisi paradisi","",110,"Subspecies",196420,"","","",
69435,"Terpsiphone paradisi ceylonensis","",110,"Subspecies",196430,"","","",
84589,"Terpsiphone affinis","Blyth's Paradise Flycatcher",100,"Species",196440,"","","",
69433,"Terpsiphone affinis saturatior","",110,"Subspecies",196450,"","","",
69436,"Terpsiphone affinis nicobarica","",110,"Subspecies",196460,"","","",
69438,"Terpsiphone affinis burmae","",110,"Subspecies",196470,"","","",
69439,"Terpsiphone affinis indochinensis","",110,"Subspecies",196480,"","","",
69440,"Terpsiphone affinis affinis","",110,"Subspecies",196490,"","","",
69441,"Terpsiphone affinis procera","",110,"Subspecies",196500,"","","",
69442,"Terpsiphone affinis insularis","",110,"Subspecies",196510,"","","",
69443,"Terpsiphone affinis borneensis","",110,"Subspecies",196520,"","","",
69444,"Terpsiphone affinis sumbaensis","",110,"Subspecies",196530,"","","",
69445,"Terpsiphone affinis floris","",110,"Subspecies",196540,"","","",
69437,"Terpsiphone incei","Amur Paradise Flycatcher",100,"Species",196550,"","","",
69446,"Terpsiphone atrocaudata","Japanese Paradise Flycatcher",100,"Species",196560,"","","",
69447,"Terpsiphone atrocaudata atrocaudata","",110,"Subspecies",196570,"","","",
69448,"Terpsiphone atrocaudata illex","",110,"Subspecies",196580,"","","",
69449,"Terpsiphone atrocaudata periophthalmica","",110,"Subspecies",196590,"","","",
69450,"Terpsiphone cyanescens","Blue Paradise Flycatcher",100,"Species",196600,"","","",
69451,"Terpsiphone cinnamomea","Rufous Paradise Flycatcher",100,"Species",196610,"","","",
69452,"Terpsiphone cinnamomea unirufa","",110,"Subspecies",196620,"","","",
69453,"Terpsiphone cinnamomea cinnamomea","",110,"Subspecies",196630,"","","",
69454,"Terpsiphone cinnamomea talautensis","",110,"Subspecies",196640,"","","",
69455,"Terpsiphone atrochalybeia","Sao Tome Paradise Flycatcher",100,"Species",196650,"","","",
69456,"Terpsiphone mutata","Malagasy Paradise Flycatcher",100,"Species",196660,"","","",
69457,"Terpsiphone mutata mutata","",110,"Subspecies",196670,"","","",
69459,"Terpsiphone mutata pretiosa","",110,"Subspecies",196680,"","","",
69460,"Terpsiphone mutata vulpina","",110,"Subspecies",196690,"","","",
69461,"Terpsiphone mutata voeltzkowiana","",110,"Subspecies",196700,"","","",
69462,"Terpsiphone mutata comorensis","",110,"Subspecies",196710,"","","",
69463,"Terpsiphone corvina","Seychelles Paradise Flycatcher",100,"Species",196720,"","","",
69464,"Terpsiphone bourbonnensis","Mascarene Paradise Flycatcher",100,"Species",196730,"","","",
69465,"Terpsiphone bourbonnensis bourbonnensis","",110,"Subspecies",196740,"","","",
69466,"Terpsiphone bourbonnensis desolata","",110,"Subspecies",196750,"","","",
69467,"Chasiempis","",80,"Genus",196760,"","","",
69468,"Chasiempis sclateri","Kauai Elepaio",100,"Species",196770,"","","",
69469,"Chasiempis ibidis","Oahu Elepaio",100,"Species",196780,"","","",
69470,"Chasiempis sandwichensis","Hawaii Elepaio",100,"Species",196790,"","","",
69471,"Chasiempis sandwichensis sandwichensis","",110,"Subspecies",196800,"","","",
69472,"Chasiempis sandwichensis ridgwayi","",110,"Subspecies",196810,"","","",
69473,"Chasiempis sandwichensis bryani","",110,"Subspecies",196820,"","","",
69474,"Pomarea","",80,"Genus",196830,"","","",
69475,"Pomarea dimidiata","Rarotonga Monarch",100,"Species",196840,"","","",
69476,"Pomarea nigra","Tahiti Monarch",100,"Species",196850,"","","",
69477,"Pomarea maupitiensis","Maupiti Monarch",100,"Species",196860,"","","",
69478,"Pomarea mendozae","Marquesan Monarch",100,"Species",196870,"","","",
69479,"Pomarea mendozae mendozae","",110,"Subspecies",196880,"","","",
69480,"Pomarea mendozae motanensis","",110,"Subspecies",196890,"","","",
69481,"Pomarea mira","Ua Pou Monarch",100,"Species",196900,"","","",
69482,"Pomarea nukuhivae","Nuku Hiva Monarch",100,"Species",196910,"","","",
69483,"Pomarea iphis","Iphis Monarch",100,"Species",196920,"","","",
69484,"Pomarea fluxa","Eiao Monarch",100,"Species",196930,"","","",
69485,"Pomarea whitneyi","Fatu Hiva Monarch",100,"Species",196940,"","","",
69486,"Mayrornis","",80,"Genus",196950,"","","",
69487,"Mayrornis schistaceus","Vanikoro Monarch",100,"Species",196960,"","","",
69488,"Mayrornis versicolor","Versicolored Monarch",100,"Species",196970,"","","",
69489,"Mayrornis lessoni","Slaty Monarch",100,"Species",196980,"","","",
69490,"Mayrornis lessoni lessoni","",110,"Subspecies",196990,"","","",
69491,"Mayrornis lessoni orientalis","",110,"Subspecies",197000,"","","",
69492,"Neolalage","",80,"Genus",197010,"","","",
69493,"Neolalage banksiana","Buff-bellied Monarch",100,"Species",197020,"","","",
69494,"Clytorhynchus","",80,"Genus",197030,"","","",
69495,"Clytorhynchus pachycephaloides","Southern Shrikebill",100,"Species",197040,"","","",
69496,"Clytorhynchus pachycephaloides pachycephaloides","",110,"Subspecies",197050,"","","",
69497,"Clytorhynchus pachycephaloides grisescens","",110,"Subspecies",197060,"","","",
69498,"Clytorhynchus vitiensis","Fiji Shrikebill",100,"Species",197070,"","","",
69499,"Clytorhynchus vitiensis wiglesworthi","",110,"Subspecies",197080,"","","",
69500,"Clytorhynchus vitiensis brunneus","",110,"Subspecies",197090,"","","",
69501,"Clytorhynchus vitiensis vitiensis","",110,"Subspecies",197100,"","","",
69502,"Clytorhynchus vitiensis buensis","",110,"Subspecies",197110,"","","",
69503,"Clytorhynchus vitiensis layardi","",110,"Subspecies",197120,"","","",
69504,"Clytorhynchus vitiensis pontifex","",110,"Subspecies",197130,"","","",
69505,"Clytorhynchus vitiensis vatuanus","",110,"Subspecies",197140,"","","",
69506,"Clytorhynchus vitiensis nesiotes","",110,"Subspecies",197150,"","","",
69507,"Clytorhynchus vitiensis fortunae","",110,"Subspecies",197160,"","","",
69508,"Clytorhynchus vitiensis heinei","",110,"Subspecies",197170,"","","",
69509,"Clytorhynchus vitiensis keppeli","",110,"Subspecies",197180,"","","",
69510,"Clytorhynchus vitiensis powelli","",110,"Subspecies",197190,"","","",
69511,"Clytorhynchus nigrogularis","Black-throated Shrikebill",100,"Species",197200,"","","",
69512,"Clytorhynchus sanctaecrucis","Santa Cruz Shrikebill",100,"Species",197210,"","","",
69513,"Clytorhynchus hamlini","Rennell Shrikebill",100,"Species",197220,"","","",
69514,"Metabolus","",80,"Genus",197230,"","","",
69515,"Metabolus rugensis","Chuuk Monarch",100,"Species",197240,"","","",
69516,"Symposiachrus","",80,"Genus",197250,"","","",
69517,"Symposiachrus axillaris","Black Monarch",100,"Species",197260,"","","",
69518,"Symposiachrus axillaris axillaris","",110,"Subspecies",197270,"","","",
69519,"Symposiachrus axillaris fallax","",110,"Subspecies",197280,"","","",
69520,"Symposiachrus guttula","Spot-winged Monarch",100,"Species",197290,"","","",
69521,"Symposiachrus mundus","Black-bibbed Monarch",100,"Species",197300,"","","",
69522,"Symposiachrus sacerdotum","Flores Monarch",100,"Species",197310,"","","",
69523,"Symposiachrus boanensis","Black-chinned Monarch",100,"Species",197320,"","","",
69524,"Symposiachrus trivirgatus","Spectacled Monarch",100,"Species",197330,"","","",
69525,"Symposiachrus trivirgatus trivirgatus","",110,"Subspecies",197340,"","","",
69526,"Symposiachrus trivirgatus nigrimentum","",110,"Subspecies",197350,"","","",
69528,"Symposiachrus trivirgatus melanopterus","",110,"Subspecies",197360,"","","",
69529,"Symposiachrus trivirgatus albiventris","",110,"Subspecies",197370,"","","",
69530,"Symposiachrus trivirgatus melanorrhous","",110,"Subspecies",197380,"","","",
69531,"Symposiachrus trivirgatus gouldii","",110,"Subspecies",197390,"","","",
69532,"Symposiachrus bimaculatus","Moluccan Monarch",100,"Species",197400,"","","",
69533,"Symposiachrus bimaculatus bimaculatus","",110,"Subspecies",197410,"","","",
69534,"Symposiachrus bimaculatus diadematus","",110,"Subspecies",197420,"","","",
69535,"Symposiachrus leucurus","White-tailed Monarch",100,"Species",197430,"","","",
69536,"Symposiachrus everetti","White-tipped Monarch",100,"Species",197440,"","","",
69537,"Symposiachrus loricatus","Black-tipped Monarch",100,"Species",197450,"","","",
69538,"Symposiachrus julianae","Kofiau Monarch",100,"Species",197460,"","","",
69539,"Symposiachrus brehmii","Biak Monarch",100,"Species",197470,"","","",
69540,"Symposiachrus manadensis","Hooded Monarch",100,"Species",197480,"","","",
69541,"Symposiachrus infelix","Manus Monarch",100,"Species",197490,"","","",
69542,"Symposiachrus infelix infelix","",110,"Subspecies",197500,"","","",
69543,"Symposiachrus infelix coultasi","",110,"Subspecies",197510,"","","",
69544,"Symposiachrus menckei","Mussau Monarch",100,"Species",197520,"","","",
69545,"Symposiachrus verticalis","Black-tailed Monarch",100,"Species",197530,"","","",
69546,"Symposiachrus verticalis ateralbus","",110,"Subspecies",197540,"","","",
69547,"Symposiachrus verticalis verticalis","",110,"Subspecies",197550,"","","",
69548,"Symposiachrus barbatus","Solomons Monarch",100,"Species",197560,"","","",
69549,"Symposiachrus barbatus barbatus","",110,"Subspecies",197570,"","","",
69550,"Symposiachrus barbatus malaitae","",110,"Subspecies",197580,"","","",
69551,"Symposiachrus browni","Kolombangara Monarch",100,"Species",197590,"","","",
69552,"Symposiachrus browni browni","",110,"Subspecies",197600,"","","",
69553,"Symposiachrus browni ganongae","",110,"Subspecies",197610,"","","",
69554,"Symposiachrus browni nigrotectus","",110,"Subspecies",197620,"","","",
69555,"Symposiachrus browni meeki","",110,"Subspecies",197630,"","","",
69556,"Symposiachrus vidua","White-collared Monarch",100,"Species",197640,"","","",
69557,"Symposiachrus vidua squamulatus","",110,"Subspecies",197650,"","","",
69558,"Symposiachrus vidua vidua","",110,"Subspecies",197660,"","","",
69559,"Monarcha","",80,"Genus",197670,"","","",
69560,"Monarcha rubiensis","Rufous Monarch",100,"Species",197680,"","","",
69561,"Monarcha cinerascens","Island Monarch",100,"Species",197690,"","","",
69562,"Monarcha cinerascens commutatus","",110,"Subspecies",197700,"","","",
69563,"Monarcha cinerascens cinerascens","",110,"Subspecies",197710,"","","",
69564,"Monarcha cinerascens inornatus","",110,"Subspecies",197720,"","","",
69565,"Monarcha cinerascens steini","",110,"Subspecies",197730,"","","",
69566,"Monarcha cinerascens geelvinkianus","",110,"Subspecies",197740,"","","",
69567,"Monarcha cinerascens fuscescens","",110,"Subspecies",197750,"","","",
69568,"Monarcha cinerascens nigrirostris","",110,"Subspecies",197760,"","","",
69569,"Monarcha cinerascens fulviventris","",110,"Subspecies",197770,"","","",
69570,"Monarcha cinerascens perpallidus","",110,"Subspecies",197780,"","","",
69571,"Monarcha cinerascens impediens","",110,"Subspecies",197790,"","","",
69572,"Monarcha cinerascens rosselianus","",110,"Subspecies",197800,"","","",
69573,"Monarcha melanopsis","Black-faced Monarch",100,"Species",197810,"","","",
69574,"Monarcha frater","Black-winged Monarch",100,"Species",197820,"","","",
69575,"Monarcha frater frater","",110,"Subspecies",197830,"","","",
69576,"Monarcha frater kunupi","",110,"Subspecies",197840,"","","",
69577,"Monarcha frater periophthalmicus","",110,"Subspecies",197850,"","","",
69578,"Monarcha frater canescens","",110,"Subspecies",197860,"","","",
69579,"Monarcha erythrostictus","Bougainville Monarch",100,"Species",197870,"","","",
69580,"Monarcha castaneiventris","Chestnut-bellied Monarch",100,"Species",197880,"","","",
69581,"Monarcha castaneiventris castaneiventris","",110,"Subspecies",197890,"","","",
69582,"Monarcha castaneiventris obscurior","",110,"Subspecies",197900,"","","",
69583,"Monarcha castaneiventris megarhynchus","",110,"Subspecies",197910,"","","",
69584,"Monarcha castaneiventris ugiensis","",110,"Subspecies",197920,"","","",
69585,"Monarcha richardsii","White-capped Monarch",100,"Species",197930,"","","",
69586,"Monarcha godeffroyi","Yap Monarch",100,"Species",197940,"","","",
69587,"Monarcha takatsukasae","Tinian Monarch",100,"Species",197950,"","","",
69588,"Carterornis","",80,"Genus",197960,"","","",
69589,"Carterornis leucotis","White-eared Monarch",100,"Species",197970,"","","",
69590,"Carterornis pileatus","White-naped Monarch",100,"Species",197980,"","","",
69591,"Carterornis pileatus pileatus","",110,"Subspecies",197990,"","","",
69592,"Carterornis pileatus buruensis","",110,"Subspecies",198000,"","","",
69593,"Carterornis pileatus castus","",110,"Subspecies",198010,"","","",
69594,"Carterornis chrysomela","Golden Monarch",100,"Species",198020,"","","",
69595,"Carterornis chrysomela aruensis","",110,"Subspecies",198030,"","","",
69596,"Carterornis chrysomela melanonotus","",110,"Subspecies",198040,"","","",
69597,"Carterornis chrysomela kordensis","",110,"Subspecies",198050,"","","",
69598,"Carterornis chrysomela aurantiacus","",110,"Subspecies",198060,"","","",
69599,"Carterornis chrysomela nitidus","",110,"Subspecies",198070,"","","",
69600,"Carterornis chrysomela pulcherrimus","",110,"Subspecies",198080,"","","",
69601,"Carterornis chrysomela chrysomela","",110,"Subspecies",198090,"","","",
69602,"Carterornis chrysomela whitneyorum","",110,"Subspecies",198100,"","","",
69603,"Carterornis chrysomela tabarensis","",110,"Subspecies",198110,"","","",
69604,"Arses","",80,"Genus",198120,"","","",
69605,"Arses insularis","Ochre-collared Monarch",100,"Species",198130,"","","",
69606,"Arses telescopthalmus","Frilled Monarch",100,"Species",198140,"","","",
69607,"Arses telescopthalmus batantae","",110,"Subspecies",198150,"","","",
