"MASTER_TAXON_ID","ALTERNATIVE_SCI_NAME","ALTERNATIVE_RANK_ID","ALTERNATIVE_RANK_NAME","CURRENT_SCI_NAME","CURRENT_RANK_ID","CURRENT_RANK_NAME","SORT_ORDER_IOC","NUMBER_OF_LISTS"
71149,"Calandrella rufescens apetzii",110,"Subspecies","Alaudala rufescens apetzii",110,"Subspecies",215460,1
71150,"Calandrella rufescens minor",110,"Subspecies","Alaudala rufescens minor",110,"Subspecies",215470,1
71151,"Calandrella rufescens nicolli",110,"Subspecies","Alaudala rufescens nicolli",110,"Subspecies",215480,1
71152,"Calandrella rufescens pseudobaetica",110,"Subspecies","Alaudala rufescens pseudobaetica",110,"Subspecies",215490,1
71153,"Calandrella rufescens heinei",110,"Subspecies","Alaudala rufescens heinei",110,"Subspecies",215500,1
71156,"Calandrella cheleensis persica",110,"Subspecies","Alaudala rufescens persica",110,"Subspecies",215520,1
71143,"Calandrella raytal",100,"Species","Alaudala raytal",100,"Species",215530,2
71144,"Calandrella raytal adamsi",110,"Subspecies","Alaudala raytal adamsi",110,"Subspecies",215540,1
71145,"Calandrella raytal raytal",110,"Subspecies","Alaudala raytal raytal",110,"Subspecies",215550,1
71146,"Calandrella raytal krishnakumarsinhji",110,"Subspecies","Alaudala raytal krishnakumarsinhji",110,"Subspecies",215560,1
71513,"Pycnonotus hualon",100,"Species","Nok hualon",100,"Species",215600,3
71432,"Pycnonotus cafer saturatus",110,"Subspecies","Pycnonotus cafer wetmorei",110,"Subspecies",216330,1
71472,"Pycnonotus bimaculatus snouckaerti",110,"Subspecies","Pycnonotus snouckaerti",100,"Species",216760,1
71489,"Pycnonotus goiavier yourdini",110,"Subspecies","Pycnonotus goiavier gourdini",110,"Subspecies",216910,1
71500,"Pycnonotus plumosus insularis",110,"Subspecies","Pycnonotus plumosus hachisukae",110,"Subspecies",217020,1
71504,"Pycnonotus blanfordi conradi",110,"Subspecies","Pycnonotus conradi",100,"Species",217060,1
71518,"Andropadus kakamegae",100,"Species","Arizelocichla kakamegae",100,"Species",217200,1
71521,"Andropadus montanus",100,"Species","Arizelocichla montana",100,"Species",217230,3
71522,"Andropadus tephrolaemus",100,"Species","Arizelocichla tephrolaema",100,"Species",217240,3
71531,"Andropadus chlorigula",100,"Species","Arizelocichla chlorigula",100,"Species",217330,1
71531,"Chlorocichla flavicollis",100,"Species","Arizelocichla chlorigula",100,"Species",217330,1
71533,"Andropadus olivaceiceps",100,"Species","Arizelocichla olivaceiceps",100,"Species",217350,1
71536,"Andropadus gracilirostris",100,"Species","Stelgidillas gracilirostris",100,"Species",217380,3
71540,"Andropadus virens",100,"Species","Eurillas virens",100,"Species",217420,3
71546,"Andropadus gracilis",100,"Species","Eurillas gracilis",100,"Species",217480,3
71550,"Andropadus ansorgei",100,"Species","Eurillas ansorgei",100,"Species",217520,3
71553,"Andropadus curvirostris",100,"Species","Eurillas curvirostris",100,"Species",217550,3
71556,"Andropadus latirostris",100,"Species","Eurillas latirostris",100,"Species",217580,3
71567,"Calyptocichla serina",100,"Species","Calyptocichla serinus",100,"Species",217690,3
71587,"Chlorocichla flavicollis",100,"Species","Atimastillas flavicollis",100,"Species",217890,2
71594,"Pyrrhurus scandens",100,"Species","Phyllastrephus scandens",100,"Species",217960,3
71638,"Bleda syndactyla",100,"Species","Bleda syndactylus",100,"Species",218400,1
71642,"Bleda eximia",100,"Species","Bleda eximius",100,"Species",218430,1
71646,"Bleda canicapilla",100,"Species","Bleda canicapillus",100,"Species",218470,1
71693,"Iole indica",100,"Species","Acritillas indica",100,"Species",218940,1
71705,"Iole virescens",100,"Species","Iole viridescens",100,"Species",219060,2
71708,"Iole virescens virescens",110,"Subspecies","Iole viridescens viridescens",110,"Subspecies",219070,1
71714,"Iole propinqua lekhakuni",110,"Subspecies","Iole viridescens lekhakuni",110,"Subspecies",219080,1
71715,"Iole propinqua cinnamomeoventris",110,"Subspecies","Iole viridescens cinnamomeoventris",110,"Subspecies",219090,1
71706,"Iole virescens cacharensis",110,"Subspecies","Iole cacharensis",100,"Species",219100,1
71707,"Iole virescens myitkyinensis",110,"Subspecies","Iole propinqua myitkyinensis",110,"Subspecies",219160,1
71716,"Iole olivacea",100,"Species","Iole crypta",100,"Species",219170,2
71718,"Iole olivacea charlottae",110,"Subspecies","Iole charlottae",100,"Species",219180,1
71720,"Ixos palawanensis",100,"Species","Iole palawanensis",100,"Species",219190,1
71722,"Hypsipetes nicobariensis",100,"Species","Ixos nicobariensis",100,"Species",219210,1
71723,"Hypsipetes mcclellandii",100,"Species","Ixos mcclellandii",100,"Species",219220,1
71734,"Hypsipetes virescens",100,"Species","Ixos virescens",100,"Species",219330,1
71792,"Ixos rufigularis",100,"Species","Hypsipetes rufigularis",100,"Species",219910,1
71793,"Ixos siquijorensis",100,"Species","Hypsipetes siquijorensis",100,"Species",219920,1
71797,"Ixos everetti",100,"Species","Hypsipetes everetti",100,"Species",219960,1
71801,"Ixos amaurotis",100,"Species","Hypsipetes amaurotis",100,"Species",220000,1
71810,"Hypsipetes amaurotis harterti",110,"Subspecies","Hypsipetes amaurotis nagamichii",110,"Subspecies",220090,1
71815,"Hypsipetes thompsoni",100,"Species","Cerasophila thompsoni",100,"Species",220140,1
71826,"Eurochelidon sirintarae",100,"Species","Pseudochelidon sirintarae",100,"Species",220200,1
71835,"Psalidoprocne holomelas",100,"Species","Psalidoprocne pristoptera",100,"Species",220290,1
71869,"Riparia paludicola chinensis",110,"Subspecies","Riparia chinensis",100,"Species",220630,1
71879,"Riparia riparia diluta",110,"Subspecies","Riparia diluta",100,"Species",220720,1
83779,"Riparia riparia",100,"Species","Riparia riparia/diluta",90,"Subgenus (non-standard)",220770,3
71897,"Tachycineta meyeni",100,"Species","Tachycineta leucopyga",100,"Species",220900,1
71923,"Pygochelidon cyanoleuca",100,"Species","Notiochelidon cyanoleuca",100,"Species",221170,1
71948,"Stelgidopteryx serripennis psammochrous",110,"Subspecies","Stelgidopteryx serripennis psammochroa",110,"Subspecies",221420,1
1051,"Hirundo rupestris",100,"Species","Ptyonoprogne rupestris",100,"Species",221970,2
72001,"Hirundo obsoleta",100,"Species","Ptyonoprogne obsoleta",100,"Species",221980,1
84131,"Hirundo rupestris+obsoleta",90,"Subgenus (non-standard)","Ptyonoprogne rupestris/obsoleta",90,"Subgenus (non-standard)",222060,1
84131,"Ptyonoprogne rupestris+obsoleta",90,"Subgenus (non-standard)","Ptyonoprogne rupestris/obsoleta",90,"Subgenus (non-standard)",222060,1
72009,"Hirundo fuligula",100,"Species","Ptyonoprogne fuligula",100,"Species",222070,2
72016,"Hirundo concolor",100,"Species","Ptyonoprogne concolor",100,"Species",222140,1
325,"Delichon urbica",100,"Species","Delichon urbicum",100,"Species",222180,1
72031,"Hirundo cucullata",100,"Species","Cecropis cucullata",100,"Species",222300,1
72032,"Hirundo abyssinica",100,"Species","Cecropis abyssinica",100,"Species",222310,2
72039,"Hirundo semirufa",100,"Species","Cecropis semirufa",100,"Species",222380,2
72042,"Hirundo senegalensis",100,"Species","Cecropis senegalensis",100,"Species",222410,2
323,"Hirundo daurica",100,"Species","Cecropis daurica",100,"Species",222450,1
323,"Hirundo daurica daurica (group)",120,"Subspecies (non-standard)","Cecropis daurica",100,"Species",222450,1
72055,"Hirundo domicella",100,"Species","Cecropis domicella",100,"Species",222550,2
72056,"Hirundo striolata",100,"Species","Cecropis striolata",100,"Species",222560,1
72063,"Hirundo rufigula",100,"Species","Petrochelidon rufigula",100,"Species",222630,1
72064,"Hirundo preussi",100,"Species","Petrochelidon preussi",100,"Species",222640,2
72065,"Hirundo perdita",100,"Species","Petrochelidon perdita",100,"Species",222650,1
72066,"Hirundo spilodera",100,"Species","Petrochelidon spilodera",100,"Species",222660,1
72067,"Hirundo fuliginosa",100,"Species","Petrochelidon fuliginosa",100,"Species",222670,1
72068,"Hirundo fluvicola",100,"Species","Petrochelidon fluvicola",100,"Species",222680,1
72069,"Hirundo ariel",100,"Species","Petrochelidon ariel",100,"Species",222690,1
72070,"Hirundo nigricans",100,"Species","Petrochelidon nigricans",100,"Species",222700,1
1181,"Hirundinidae sp",100,"Species","Hirundinidae sp.",70,"Subfamily (non-standard)",222890,1
72172,"Sylvietta chapini",100,"Species","Sylvietta leucophrys chapini",110,"Subspecies",223740,1
72174,"Bradypterus victorini",100,"Species","Cryptillas victorini",100,"Species",223760,1
72197,"Orthotomus cuculatus",100,"Species","Phyllergates cucullatus",100,"Species",223990,1
72197,"Phyllergates cuculatus",100,"Species","Phyllergates cucullatus",100,"Species",223990,2
72198,"Phyllergates cuculatus coronatus",110,"Subspecies","Phyllergates cucullatus coronatus",110,"Subspecies",224000,2
72199,"Phyllergates cuculatus thais",110,"Subspecies","Phyllergates cucullatus thais",110,"Subspecies",224010,2
72200,"Phyllergates cuculatus malayanus",110,"Subspecies","Phyllergates cucullatus malayanus",110,"Subspecies",224020,2
72201,"Phyllergates cuculatus cuculatus",110,"Subspecies","Phyllergates cucullatus cucullatus",110,"Subspecies",224030,2
72202,"Phyllergates cuculatus cinereicollis",110,"Subspecies","Phyllergates cucullatus cinereicollis",110,"Subspecies",224040,2
72203,"Phyllergates cuculatus viridicollis",110,"Subspecies","Phyllergates cucullatus viridicollis",110,"Subspecies",224050,2
72204,"Phyllergates cuculatus philippinus",110,"Subspecies","Phyllergates cucullatus philippinus",110,"Subspecies",224060,2
72205,"Phyllergates cuculatus everetti",110,"Subspecies","Phyllergates cucullatus everetti",110,"Subspecies",224070,2
72206,"Phyllergates cuculatus riedeli",110,"Subspecies","Phyllergates cucullatus riedeli",110,"Subspecies",224080,2
72207,"Phyllergates cuculatus stentor",110,"Subspecies","Phyllergates cucullatus stentor",110,"Subspecies",224090,2
72208,"Phyllergates cuculatus meisei",110,"Subspecies","Phyllergates cucullatus meisei",110,"Subspecies",224100,2
72209,"Phyllergates cuculatus hedymeles",110,"Subspecies","Phyllergates cucullatus hedymeles",110,"Subspecies",224110,2
72210,"Phyllergates cuculatus dumasi",110,"Subspecies","Phyllergates cucullatus dumasi",110,"Subspecies",224120,2
72211,"Phyllergates cuculatus batjanensis",110,"Subspecies","Phyllergates cucullatus batjanensis",110,"Subspecies",224130,2
72212,"Orthotomus heterolaemus",100,"Species","Phyllergates heterolaemus",100,"Species",224140,1
72218,"Cettia seebohmi",100,"Species","Horornis seebohmi",100,"Species",224200,1
72219,"Cettia diphone",100,"Species","Horornis diphone",100,"Species",224210,1
72225,"Cettia canturians",100,"Species","Horornis canturians",100,"Species",224260,1
72225,"Horornis borealis",100,"Species","Horornis canturians",100,"Species",224260,2
72224,"Horornis diphone canturians",110,"Subspecies","Horornis canturians canturians",110,"Subspecies",224270,2
72226,"Cettia annae",100,"Species","Horornis annae",100,"Species",224290,1
72227,"Cettia carolinae",100,"Species","Horornis carolinae",100,"Species",224300,1
72228,"Cettia parens",100,"Species","Horornis parens",100,"Species",224310,1
72229,"Cettia haddeni",100,"Species","Horornis haddeni",100,"Species",224320,1
72230,"Cettia ruficapilla",100,"Species","Horornis ruficapilla",100,"Species",224330,1
72235,"Cettia fortipes",100,"Species","Horornis fortipes",100,"Species",224380,1
72240,"Cettia brunnescens",100,"Species","Horornis brunnescens",100,"Species",224430,1
72241,"Cettia acanthizoides",100,"Species","Horornis acanthizoides",100,"Species",224440,1
72244,"Cettia vulcania",100,"Species","Horornis vulcanius",100,"Species",224470,1
72253,"Cettia flavolivacea",100,"Species","Horornis flavolivaceus",100,"Species",224560,1
72280,"Tesia castaneocoronata",100,"Species","Cettia castaneocoronata",100,"Species",224830,1
72290,"Cettia pallidipes",100,"Species","Urosphena pallidipes",100,"Species",224930,1
72294,"Hemitesia neumanni",100,"Species","Urosphena neumanni",100,"Species",224970,1
72376,"Psaltria exilis",100,"Species","Aegithalos exilis",100,"Species",225700,3
72390,"Phylloscopus sp",90,"Subgenus (non-standard)","Phylloscopus",80,"Genus",225930,1
1273,"Phylloscopus bonelli orientalis",110,"Subspecies","Phylloscopus orientalis",100,"Species",225960,1
1587,"Phylloscopus tristis",100,"Species","Phylloscopus collybita tristis",110,"Subspecies",226520,2
84138,"Phylloscopus collybita+trochilus",90,"Subgenus (non-standard)","Phylloscopus collybita/trochilus",90,"Subgenus (non-standard)",226530,2
84137,"Phylloscopus collybita+ibericus",90,"Subgenus (non-standard)","Phylloscopus collybita/ibericus",90,"Subgenus (non-standard)",226550,2
72556,"Seicercus affinis",100,"Species","Phylloscopus intermedius",100,"Species",226910,3
72557,"Seicercus affinis affinis",110,"Subspecies","Phylloscopus intermedius zosterops",110,"Subspecies",226920,2
72558,"Seicercus affinis intermedius",110,"Subspecies","Phylloscopus intermedius intermedius",110,"Subspecies",226930,2
72569,"Seicercus poliogenys",100,"Species","Phylloscopus poliogenys",100,"Species",226950,3
72559,"Seicercus burkii",100,"Species","Phylloscopus burkii",100,"Species",226960,3
72560,"Seicercus tephrocephalus",100,"Species","Phylloscopus tephrocephalus",100,"Species",226970,3
72561,"Seicercus whistleri",100,"Species","Phylloscopus whistleri",100,"Species",226980,3
72562,"Seicercus whistleri whistleri",110,"Subspecies","Phylloscopus whistleri whistleri",110,"Subspecies",226990,2
72563,"Seicercus whistleri nemoralis",110,"Subspecies","Phylloscopus whistleri nemoralis",110,"Subspecies",227000,2
72564,"Seicercus valentini",100,"Species","Phylloscopus valentini",100,"Species",227010,3
72565,"Seicercus valentini valentini",110,"Subspecies","Phylloscopus valentini valentini",110,"Subspecies",227020,2
72566,"Seicercus valentini latouchei",110,"Subspecies","Phylloscopus valentini latouchei",110,"Subspecies",227030,2
72568,"Seicercus soror",100,"Species","Phylloscopus soror",100,"Species",227040,3
72567,"Seicercus omeiensis",100,"Species","Phylloscopus omeiensis",100,"Species",227050,3
413,"Phylloscopus (trochiloides) nitidus",100,"Species","Phylloscopus nitidus",100,"Species",227060,1
413,"Phylloscopus trochiloides nitidus",110,"Subspecies","Phylloscopus nitidus",100,"Species",227060,1
72475,"Phylloscopus (trochiloides) plumbeitarsus",100,"Species","Phylloscopus plumbeitarsus",100,"Species",227070,1
72475,"Phylloscopus trochiloides plumbeitarsus",110,"Subspecies","Phylloscopus plumbeitarsus",100,"Species",227070,2
83419,"Phylloscopus trochiloides",100,"Species","Phylloscopus nitidus/trochiloides/plumbeitarsus",90,"Subgenus (non-standard)",227130,1
83845,"Phylloscopus borealis",100,"Species","Phylloscopus borealis/examinandus",90,"Subgenus (non-standard)",227210,2
72570,"Seicercus castaniceps",100,"Species","Phylloscopus castaniceps",100,"Species",227220,3
72571,"Seicercus castaniceps castaniceps",110,"Subspecies","Phylloscopus castaniceps castaniceps",110,"Subspecies",227230,2
72572,"Seicercus castaniceps laurentei",110,"Subspecies","Phylloscopus castaniceps laurentei",110,"Subspecies",227240,2
72573,"Seicercus castaniceps sinensis",110,"Subspecies","Phylloscopus castaniceps sinensis",110,"Subspecies",227250,2
72574,"Seicercus castaniceps collinsi",110,"Subspecies","Phylloscopus castaniceps collinsi",110,"Subspecies",227260,2
72575,"Seicercus castaniceps stresemanni",110,"Subspecies","Phylloscopus castaniceps stresemanni",110,"Subspecies",227270,2
72576,"Seicercus castaniceps annamensis",110,"Subspecies","Phylloscopus castaniceps annamensis",110,"Subspecies",227280,2
72577,"Seicercus castaniceps youngi",110,"Subspecies","Phylloscopus castaniceps youngi",110,"Subspecies",227290,2
72578,"Seicercus castaniceps butleri",110,"Subspecies","Phylloscopus castaniceps butleri",110,"Subspecies",227300,2
72579,"Seicercus castaniceps muelleri",110,"Subspecies","Phylloscopus castaniceps muelleri",110,"Subspecies",227310,2
72587,"Seicercus grammiceps",100,"Species","Phylloscopus grammiceps",100,"Species",227320,3
72588,"Seicercus grammiceps sumatrensis",110,"Subspecies","Phylloscopus grammiceps sumatrensis",110,"Subspecies",227330,2
72589,"Seicercus grammiceps grammiceps",110,"Subspecies","Phylloscopus grammiceps grammiceps",110,"Subspecies",227340,2
72580,"Seicercus montis",100,"Species","Phylloscopus montis",100,"Species",227350,3
72581,"Seicercus montis davisoni",110,"Subspecies","Phylloscopus montis davisoni",110,"Subspecies",227360,2
72582,"Seicercus montis inornatus",110,"Subspecies","Phylloscopus montis barisanus",110,"Subspecies",227370,2
72583,"Seicercus montis montis",110,"Subspecies","Phylloscopus montis montis",110,"Subspecies",227380,2
72584,"Seicercus montis xanthopygius",110,"Subspecies","Phylloscopus montis xanthopygius",110,"Subspecies",227390,2
72585,"Seicercus montis floris",110,"Subspecies","Phylloscopus montis floris",110,"Subspecies",227400,2
72586,"Seicercus montis paulinae",110,"Subspecies","Phylloscopus montis paulinae",110,"Subspecies",227410,2
72491,"Phylloscopus davisoni",100,"Species","Phylloscopus intensior",100,"Species",227620,3
72495,"Phylloscopus ogilviegranti intensior",110,"Subspecies","Phylloscopus intensior intensior",110,"Subspecies",227640,2
