tetrad_id,country,easting,northing
ID30H,I,148056.9305,560433.8693
ID30I,I,148228.1349,562426.8546
ID30J,I,148399.3766,564419.8347
ID31F,I,148570.6557,566412.8094
ID31G,I,148741.9722,568405.7787
ID31H,I,148913.3259,570398.7427
ID30K,I,149707.6138,556276.7742
ID30L,I,149878.7381,558269.7329
ID30M,I,150049.8998,560262.6862
ID30N,I,150221.0989,562255.6342
ID30P,I,150392.3353,564248.5769
ID31K,I,150563.6091,566241.5142
ID31L,I,150734.9202,568234.4463
ID30Q,I,151700.5564,556105.6713
ID30R,I,151871.6754,558098.5926
ID30S,I,152042.8318,560091.5085
ID30T,I,152214.0255,562084.4191
ID30U,I,152385.2567,564077.3244
ID30V,I,153693.4616,555934.5737
ID30W,I,153864.5753,557927.4575
ID30X,I,154035.7264,559920.3361
ID30Y,I,154206.9148,561913.2093
ID40A,I,155686.3294,555763.4813
ID40B,I,155857.4378,557756.3278
ID40C,I,156028.5836,559749.1689
ID40F,I,157679.1597,555592.3943
ID40G,I,157850.2629,557585.2033
ID40K,I,159671.9527,555421.3125
ID40L,I,159843.0506,557414.0841
ID41K,I,160527.816,565385.1182
ID41L,I,160699.1007,567377.8636
ID41M,I,160870.4228,569370.6038
ID40Q,I,161664.7082,555250.2359
ID40R,I,161835.8008,557242.9701
IF50C,I,-141883.7465,484710.2604
IF50H,I,-139885.1342,484540.0358
IF50I,I,-139714.8945,486538.6252
IF51J,I,-138692.6589,498529.998
IF52F,I,-138522.1536,500528.5329
IF50L,I,-138056.7537,482371.2599
IF50M,I,-137886.5599,484369.8191
IF50N,I,-137716.328,486368.3704
IF51P,I,-136694.1391,498359.5155
IF52K,I,-136523.6415,500358.0124
IF52L,I,-136353.1061,502356.5016
IF52M,I,-136182.5328,504354.9831
IF50R,I,-136058.2097,482201.0889
IF50S,I,-135888.0236,484199.6101
IF50T,I,-135717.7995,486198.1234
IF50U,I,-135547.5374,488196.6291
IF51S,I,-135036.5231,494192.0993
IF51T,I,-134866.1091,496190.5739
IF52Q,I,-134525.1674,500187.4998
IF52R,I,-134354.6397,502185.9511
IF52S,I,-134184.0741,504184.3947
IF50W,I,-134059.7037,482030.9257
IF50X,I,-133889.5254,484029.4088
IF50Y,I,-133719.309,486027.8842
IF50Z,I,-133549.0546,488026.3518
IF51X,I,-133038.0636,494021.7082
IF51Y,I,-132867.6574,496020.1448
IF52Z,I,-131844.4242,508010.6023
IF60B,I,-132061.2358,481860.7703
IF60C,I,-131891.0652,483859.2154
IF60D,I,-131720.8565,485857.6527
IF60E,I,-131550.6099,487856.0823
IF61D,I,-130869.2436,495849.7235
IF61E,I,-130698.8072,497848.1145
IF62A,I,-130528.3328,499846.4978
IF62B,I,-130357.8206,501844.8733
IF62C,I,-130187.2705,503843.2412
IF62E,I,-129846.0567,507839.9537
IF63A,I,-129675.3931,509838.2984
IF60G,I,-130062.8059,481690.6226
IF60H,I,-129892.643,483689.0296
IF60I,I,-129722.4421,485687.4289
IF60J,I,-129552.2032,487685.8205
IF61F,I,-129381.9262,489684.2044
IF61I,I,-128870.8677,495679.3099
IF61J,I,-128700.439,497677.663
IF62F,I,-128529.9723,499676.0084
IF62G,I,-128359.4678,501674.346
IF62H,I,-128188.9254,503672.676
IF62I,I,-128018.3452,505670.9983
IF62J,I,-127847.7271,507669.3128
IF63F,I,-127677.0712,509667.6197
IF63G,I,-127506.3774,511665.9189
IF63H,I,-127335.6459,513664.2104
IF63J,I,-126994.0696,517660.7703
IF60K,I,-128234.5311,479522.1059
IF60L,I,-128064.414,481520.4826
IF60M,I,-127894.2588,483518.8516
IF60N,I,-127724.0656,485517.2129
IF60P,I,-127553.8344,487515.5665
IF61K,I,-127383.5652,489513.9124
IF61N,I,-126872.5297,495508.904
IF61P,I,-126702.1087,497507.2191
IF62K,I,-126531.6498,499505.5266
IF62L,I,-126361.1529,501503.8264
IF62M,I,-126190.6182,503502.1185
IF62N,I,-126020.0457,505500.4029
IF62P,I,-125849.4353,507498.6797
IF63K,I,-125678.787,509496.9488
IF63L,I,-125508.101,511495.2101
IF63M,I,-125337.3772,513493.4638
IF63N,I,-125166.6156,515491.7099
IF63P,I,-124995.8162,517489.9482
IF60Q,I,-126236.1696,479352.0116
IF60R,I,-126066.0602,481350.3503
IF60S,I,-125895.9127,483348.6812
IF60T,I,-125725.7272,485347.0045
IF60U,I,-125555.5036,487345.3201
IF61Q,I,-125385.2421,489343.628
IF62S,I,-124192.3489,503331.5687
IF62T,I,-124021.784,505329.8153
IF62U,I,-123851.1813,507328.0542
IF63Q,I,-123680.5407,509326.2855
IF63R,I,-123509.8624,511324.509
IF63S,I,-123339.1462,513322.725
IF63T,I,-123168.3923,515320.9332
IF63U,I,-122997.6006,517319.1339
IF60V,I,-124237.8462,479181.9251
IF60W,I,-124067.7444,481180.2256
IF60X,I,-123897.6046,483178.5185
IF60Y,I,-123727.4267,485176.8038
IF60Z,I,-123557.2109,487175.0814
IF61Z,I,-122705.5619,497166.3545
IF62Y,I,-122023.5602,505159.2353
IF62Z,I,-121852.9651,507157.4364
IF63V,I,-121682.3322,509155.6298
IF63W,I,-121511.6615,511153.8156
IF63X,I,-121340.953,513151.9938
IF63Y,I,-121170.2067,515150.1643
IF63Z,I,-120999.4227,517148.3271
IF64V,I,-120828.6009,519146.4823
IF64W,I,-120657.7414,521144.6299
IF70A,I,-122239.5608,479011.8462
IF70B,I,-122069.4667,481010.1087
IF70C,I,-121899.3345,483008.3635
IF70D,I,-121729.1643,485006.6108
IF70E,I,-121558.9561,487004.8504
IF71A,I,-121388.7099,489003.0823
IF71C,I,-121048.1035,492999.5233
IF71D,I,-120877.7434,494997.7323
IF71E,I,-120707.3454,496995.9337
IF72B,I,-120366.4356,500992.3136
IF72D,I,-120025.3742,504988.663
IF72E,I,-119854.7868,506986.8262
IF73A,I,-119684.1615,508984.9818
IF73B,I,-119513.4984,510983.1298
IF73C,I,-119342.7976,512981.2702
IF73D,I,-119172.0589,514979.4029
IF73E,I,-119001.2825,516977.528
IF74A,I,-118830.4683,518975.6455
IF74B,I,-118659.6165,520973.7554
IF70F,I,-120241.3135,478841.7749
IF70G,I,-120071.227,480839.9993
IF70H,I,-119901.1025,482838.2162
IF70I,I,-119730.9399,484836.4254
IF70J,I,-119560.7393,486834.627
IF71H,I,-119049.9097,492829.186
IF71I,I,-118879.5572,494827.357
IF71J,I,-118709.1667,496825.5205
IF72F,I,-118538.7384,498823.6764
IF72G,I,-118368.2722,500821.8246
IF72H,I,-118197.7681,502819.9653
IF72I,I,-118027.2261,504818.0983
IF72J,I,-117856.6463,506816.2237
IF73F,I,-117686.0286,508814.3415
IF73G,I,-117515.3732,510812.4516
IF73H,I,-117344.6799,512810.5542
IF73I,I,-117173.9489,514808.6492
IF73J,I,-117003.1801,516806.7365
IF70K,I,-118243.1043,478671.7112
IF70L,I,-118073.0254,480669.8976
IF70M,I,-117902.9085,482668.0764
IF70N,I,-117732.7536,484666.2476
IF70P,I,-117562.5606,486664.4112
IF71K,I,-117392.3296,488662.5671
IF71L,I,-117222.0607,490660.7155
IF71M,I,-117051.7537,492658.8562
IF71N,I,-116881.4088,494656.9894
IF71P,I,-116711.026,496655.115
IF72K,I,-116540.6053,498653.2329
IF72L,I,-116370.1467,500651.3433
IF72M,I,-116199.6502,502649.446
IF72N,I,-116029.1158,504647.5412
IF72P,I,-115858.5436,506645.6287
IF73K,I,-115687.9335,508643.7087
IF73L,I,-115517.2857,510641.7811
IF73M,I,-115346.6,512639.8459
IF73N,I,-115175.8766,514637.9031
IF70Q,I,-116244.9331,478501.6552
IF70R,I,-116074.8619,480499.8036
IF70S,I,-115904.7526,482497.9443
IF70T,I,-115734.6052,484496.0774
IF70U,I,-115564.4198,486494.203
IF71Q,I,-115394.1964,488492.321
IF71R,I,-115223.9351,490490.4313
IF71S,I,-115053.6357,492488.5341
IF71T,I,-114883.2985,494486.6294
IF71U,I,-114712.9232,496484.717
IF72Q,I,-114542.5101,498482.797
IF72R,I,-114372.0591,500480.8695
IF72S,I,-114201.5702,502478.9344
IF72T,I,-114031.0434,504476.9917
IF72U,I,-113860.4787,506475.0414
IF73Q,I,-113689.8763,508473.0835
IF73R,I,-113519.236,510471.1181
IF73S,I,-113348.5579,512469.1451
IF73T,I,-113177.8421,514467.1645
IF70V,I,-114246.8,478331.6068
IF70W,I,-114076.7364,480329.7171
IF70X,I,-113906.6346,482327.8197
IF70Y,I,-113736.4949,484325.9149
IF70Z,I,-113566.3171,486324.0024
IF71V,I,-113396.1013,488322.0824
IF71W,I,-113225.8475,490320.1548
IF71X,I,-113055.5557,492318.2196
IF71Y,I,-112885.226,494316.2769
IF71Z,I,-112714.8584,496314.3266
IF72V,I,-112544.4528,498312.3687
IF72W,I,-112374.0093,500310.4033
IF72X,I,-112203.528,502308.4303
IF72Y,I,-112033.0088,504306.4497
IF72Z,I,-111862.4517,506304.4616
IF73V,I,-111691.8568,508302.466
IF73W,I,-111521.2241,510300.4627
IF73X,I,-111350.5536,512298.4519
IF73Y,I,-111179.8453,514296.4336
IF73Z,I,-111009.0992,516294.4077
IF74V,I,-110838.3154,518292.3742
IF74W,I,-110667.4939,520290.3332
IF74X,I,-110496.6347,522288.2847
IF80A,I,-112248.705,478161.5659
IF80B,I,-112078.6489,480159.6381
IF80C,I,-111908.5547,482157.7028
IF80D,I,-111738.4225,484155.7599
IF80E,I,-111568.2523,486153.8094
IF81A,I,-111398.0441,488151.8514
IF81B,I,-111227.7978,490149.8858
IF81C,I,-111057.5137,492147.9127
IF81D,I,-110887.1915,494145.932
IF81E,I,-110716.8314,496143.9438
IF82A,I,-110546.4334,498141.948
IF82B,I,-110375.9975,500139.9447
IF82C,I,-110205.5237,502137.9338
IF82D,I,-110035.012,504135.9154
IF82E,I,-109864.4625,506133.8894
IF83A,I,-109693.8752,508131.8559
IF83B,I,-109523.25,510129.8149
IF83C,I,-109352.5871,512127.7663
IF83D,I,-109181.8863,514125.7102
IF83E,I,-109011.1478,516123.6465
IF84A,I,-108840.3715,518121.5753
IF84B,I,-108669.5575,520119.4966
IF84C,I,-108498.7058,522117.4103
IF80F,I,-110250.6481,477991.5326
IF80G,I,-110080.5995,479989.5668
IF80H,I,-109910.5129,481987.5934
IF80I,I,-109740.3882,483985.6124
IF80J,I,-109570.2256,485983.6239
IF81F,I,-109400.0249,487981.6279
IF81G,I,-109229.7862,489979.6244
IF81H,I,-109059.5095,491977.6133
IF81I,I,-108889.1949,493975.5947
IF81J,I,-108718.8424,495973.5685
IF82F,I,-108548.4519,497971.5348
IF82G,I,-108378.0235,499969.4936
IF82H,I,-108207.5573,501967.4448
IF82I,I,-108037.0532,503965.3886
IF82J,I,-107866.5112,505963.3248
IF83F,I,-107695.9314,507961.2534
IF83G,I,-107525.3137,509959.1746
IF83H,I,-107354.6583,511957.0882
IF83I,I,-107183.9651,513954.9943
IF83J,I,-107013.2341,515952.8929
IF84F,I,-106842.4654,517950.784
IF84G,I,-106671.6589,519948.6675
IF84H,I,-106500.8147,521946.5436
IF80K,I,-108252.6292,477821.5069
IF80L,I,-108082.5882,479819.5029
IF80M,I,-107912.5091,481817.4915
IF80N,I,-107742.392,483815.4725
IF80P,I,-107572.2368,485813.446
IF81K,I,-107402.0437,487811.412
IF81L,I,-107231.8125,489809.3705
IF81M,I,-107061.5434,491807.3214
IF81N,I,-106891.2363,493805.2648
IF81P,I,-106720.8913,495803.2008
IF82K,I,-106550.5083,497801.1292
IF82L,I,-106380.0875,499799.05
IF82M,I,-106209.6287,501796.9634
IF82N,I,-106039.1321,503794.8693
IF82P,I,-105868.5977,505792.7676
IF83K,I,-105698.0254,507790.6585
IF83L,I,-105527.4153,509788.5418
IF83M,I,-105356.7673,511786.4176
IF83N,I,-105186.0816,513784.286
IF83P,I,-105015.3582,515782.1468
IF84K,I,-104844.5969,517780.0001
IF84L,I,-104673.798,519777.846
IF84M,I,-104502.9613,521775.6843
IF80Q,I,-106254.6484,477651.4886
IF80R,I,-106084.6149,479649.4467
IF80S,I,-105914.5433,481647.3971
IF80T,I,-105744.4337,483645.3401
IF80U,I,-105574.2861,485643.2756
IF81Q,I,-105404.1004,487641.2036
IF81R,I,-105233.8768,489639.1241
IF81S,I,-105063.6152,491637.0371
IF81T,I,-104893.3156,493634.9425
IF81U,I,-104722.9781,495632.8405
IF82Q,I,-104552.6026,497630.731
IF82R,I,-104382.1893,499628.614
IF82S,I,-104211.7381,501626.4895
IF82T,I,-104041.249,503624.3575
IF82U,I,-103870.722,505622.218
IF83Q,I,-103700.1572,507620.071
IF83R,I,-103529.5546,509617.9165
IF83S,I,-103358.9141,511615.7546
IF83T,I,-103188.2359,513613.5851
IF83U,I,-103017.52,515611.4082
IF84Q,I,-102846.7662,517609.2238
IF84R,I,-102675.9748,519607.0319
IF84S,I,-102505.1456,521604.8325
IF80V,I,-104256.7057,477481.4779
IF80W,I,-104086.6797,479479.3979
IF80X,I,-103916.6156,481477.3103
IF80Y,I,-103746.5135,483475.2153
IF80Z,I,-103576.3733,485473.1127
IF81V,I,-103406.1952,487471.0027
IF81W,I,-103235.979,489468.8852
IF81X,I,-103065.7249,491466.7602
IF81Y,I,-102895.4328,493464.6277
IF81Z,I,-102725.1028,495462.4878
IF82V,I,-102554.7349,497460.3404
IF82W,I,-102384.329,499458.1855
IF82X,I,-102213.8853,501456.0231
IF82Y,I,-102043.4036,503453.8532
IF82Z,I,-101872.8841,505451.6759
IF83V,I,-101702.3268,507449.491
IF83W,I,-101531.7317,509447.2988
IF83X,I,-101361.0987,511445.099
IF83Y,I,-101190.428,513442.8918
IF83Z,I,-101019.7195,515440.6771
IF84V,I,-100848.9733,517438.4549
IF84W,I,-100678.1893,519436.2253
IF84X,I,-100507.3675,521433.9882
IF90A,I,-102258.8011,477311.4747
IF90B,I,-102088.7825,479309.3566
IF90C,I,-101918.7259,481307.2309
IF90D,I,-101748.6313,483305.0979
IF90E,I,-101578.4986,485302.9573
IF91A,I,-101408.328,487300.8093
IF91B,I,-101238.1193,489298.6538
IF91C,I,-101067.8726,491296.4908
IF91D,I,-100897.588,493294.3204
IF91E,I,-100727.2655,495292.1425
IF92A,I,-100556.905,497289.9572
IF92B,I,-100386.5066,499287.7644
IF92C,I,-100216.0703,501285.5641
IF92D,I,-100045.5962,503283.3564
IF92E,I,-99875.08414,505281.1412
IF93A,I,-99704.53429,507278.9186
IF93B,I,-99533.94661,509276.6885
IF93C,I,-99363.32113,511274.4509
IF93D,I,-99192.65786,513272.2059
IF93E,I,-99021.95681,515269.9534
IF94A,I,-98851.21801,517267.6935
IF94B,I,-98680.44147,519265.4262
IF90F,I,-100260.9345,477141.4789
IF90G,I,-100090.9234,479139.3227
IF90H,I,-99920.8743,481137.1591
IF90I,I,-99750.78713,483134.9879
IF90J,I,-99580.66192,485132.8094
IF91F,I,-99410.4987,487130.6233
IF91G,I,-99240.29749,489128.4299
IF91H,I,-99070.0583,491126.2289
IF91I,I,-98899.78114,493124.0206
IF91J,I,-98729.46604,495121.8048
IF92F,I,-98559.11302,497119.5815
IF92G,I,-98388.72208,499117.3508
IF92H,I,-98218.29325,501115.1126
IF92I,I,-98047.82655,503112.867
IF92J,I,-97877.32198,505110.614
IF93F,I,-97706.77958,507108.3535
IF93G,I,-97536.19934,509106.0856
IF93H,I,-97365.58131,511103.8102
IF93I,I,-97194.92548,513101.5275
IF93J,I,-97024.23187,515099.2372
IF94F,I,-96853.50052,517096.9396
IF94G,I,-96682.73142,519094.6345
IF90K,I,-98263.10602,476971.4906
IF90L,I,-98093.1024,478969.2964
IF90M,I,-97923.06072,480967.0946
IF90N,I,-97752.98099,482964.8855
IF90P,I,-97582.86323,484962.6689
IF91K,I,-97412.70745,486960.4449
IF91L,I,-97242.51368,488958.2134
IF91M,I,-97072.28193,490955.9745
IF91N,I,-96902.01221,492953.7282
IF91P,I,-96731.70455,494951.4744
IF92K,I,-96561.35896,496949.2132
IF92L,I,-96390.97546,498946.9446
IF92M,I,-96220.55407,500944.6686
IF92N,I,-96050.09479,502942.3851
IF92P,I,-95879.59766,504940.0942
IF93K,I,-95709.06269,506937.7959
IF93L,I,-95538.48988,508935.4902
IF93M,I,-95367.87927,510933.177
IF93N,I,-95197.23087,512930.8565
IF93P,I,-95026.54469,514928.5285
IF94K,I,-94855.82076,516926.1931
IF94L,I,-94685.05908,518923.8502
IF90Q,I,-96265.31563,476801.5098
IF90R,I,-96095.31944,478799.2774
IF90S,I,-95925.28519,480797.0376
IF90T,I,-95755.21289,482794.7904
IF90U,I,-95585.10255,484792.5358
IF91Q,I,-95414.9542,486790.2738
IF91R,I,-95244.76785,488788.0043
IF91S,I,-95074.54353,490785.7275
IF91T,I,-94904.28123,492783.4432
IF91U,I,-94733.98099,494781.1515
IF92Q,I,-94563.64282,496778.8524
IF92R,I,-94393.26674,498776.5459
IF92S,I,-94222.85276,500774.2319
IF92T,I,-94052.4009,502771.9106
IF92U,I,-93881.91119,504769.5819
IF93Q,I,-93711.38362,506767.2457
IF93R,I,-93540.81823,508764.9022
IF93S,I,-93370.21503,510762.5512
IF93T,I,-93199.57404,512760.1929
IF93U,I,-93028.89527,514757.8271
IF94Q,I,-92858.17874,516755.454
IF94R,I,-92687.42447,518753.0734
IF90V,I,-94267.56332,476631.5363
IF90W,I,-94097.57454,478629.2659
IF90X,I,-93927.5477,480626.9881
IF90Y,I,-93757.48281,482624.7028
IF90Z,I,-93587.37989,484622.4102
IF91V,I,-93417.23895,486620.1102
IF91W,I,-93247.06001,488617.8027
IF91X,I,-93076.84308,490615.4879
IF91Y,I,-92906.5882,492613.1656
IF91Z,I,-92736.29536,494610.836
IF92V,I,-92565.96459,496608.499
IF92W,I,-92395.59591,498606.1545
IF92X,I,-92225.18933,500603.8027
IF92Y,I,-92054.74487,502601.4435
IF92Z,I,-91884.26255,504599.0769
IF93V,I,-91713.74239,506596.7029
IF93W,I,-91543.18439,508594.3216
IF93X,I,-91372.58859,510591.9328
IF93Y,I,-91201.95498,512589.5367
IF93Z,I,-91031.28361,514587.1332
IF94V,I,-90860.57447,516584.7223
IF94W,I,-90689.82759,518582.304
IG00A,I,-92269.84909,476461.5703
IG00B,I,-92099.86771,478459.2618
IG00C,I,-91929.84827,480456.9459
IG00D,I,-91759.79077,482454.6226
IG00E,I,-91589.69524,484452.292
IG01A,I,-91419.56169,486449.9539
IG01B,I,-91249.39014,488447.6085
IG01C,I,-91079.18061,490445.2557
IG01D,I,-90908.93311,492442.8955
IG01E,I,-90738.64766,494440.5279
IG02A,I,-90568.32428,496438.1529
IG02B,I,-90397.96298,498435.7706
IG02C,I,-90227.56378,500433.3809
IG02D,I,-90057.12671,502430.9838
IG02E,I,-89886.65177,504428.5794
IG03A,I,-89716.13898,506426.1676
IG03B,I,-89545.58836,508423.7484
IG03C,I,-89374.99993,510421.3218
IG03D,I,-89204.37371,512418.8879
IG03E,I,-89033.7097,514416.4466
IG04A,I,-88863.00794,516413.9979
IG04B,I,-88692.26843,518411.5419
IG00F,I,-90272.17295,476291.6117
IG00G,I,-90102.19895,478289.2651
IG00H,I,-89932.18689,480286.9111
IG00I,I,-89762.13677,482284.5498
IG00J,I,-89592.04861,484282.1811
IG01F,I,-89421.92244,486279.805
IG01G,I,-89251.75826,488277.4216
IG01H,I,-89081.5561,490275.0308
IG01I,I,-88911.31597,492272.6327
IG01J,I,-88741.03789,494270.2272
IG02F,I,-88570.72188,496267.8143
IG02G,I,-88400.36795,498265.394
IG02H,I,-88229.97612,500262.9665
IG02I,I,-88059.5464,502260.5315
IG02J,I,-87889.07883,504258.0892
IG03F,I,-87718.5734,506255.6395
IG03G,I,-87548.03014,508253.1825
IG03H,I,-87377.44907,510250.7182
IG03I,I,-87206.83021,512248.2465
IG03J,I,-87036.17356,514245.7674
IG04F,I,-86865.47915,516243.281
IG04G,I,-86694.74699,518240.7872
IG00K,I,-88274.5349,476121.6604
IG00L,I,-88104.56826,478119.2757
IG00M,I,-87934.56356,480116.8837
IG00N,I,-87764.5208,482114.4843
IG00P,I,-87594.44,484112.0776
IG01K,I,-87424.32119,486109.6636
IG01L,I,-87254.16437,488107.2421
IG01M,I,-87083.96956,490104.8134
IG01N,I,-86913.73678,492102.3772
IG01P,I,-86743.46606,494099.9338
IG02K,I,-86573.15739,496097.483
IG02L,I,-86402.81081,498095.0248
IG02M,I,-86232.42633,500092.5594
IG02N,I,-86062.00397,502090.0865
IG02P,I,-85891.54374,504087.6064
IG03K,I,-85721.04565,506085.1189
IG03L,I,-85550.50974,508082.624
IG03M,I,-85379.93601,510080.1219
IG03N,I,-85209.32449,512077.6124
IG03P,I,-85038.67518,514075.0955
IG04K,I,-84867.98811,516072.5714
IG00Q,I,-86276.93493,475951.7165
IG00R,I,-86106.97565,477949.2937
IG00S,I,-85936.97828,479946.8637
IG00T,I,-85766.94287,481944.4262
IG00U,I,-85596.86941,483941.9815
IG01Q,I,-85426.75794,485939.5294
IG01R,I,-85256.60846,487937.07
IG01S,I,-85086.42099,489934.6032
IG01T,I,-84916.19555,491932.1292
IG01U,I,-84745.93216,493929.6478
IG02Q,I,-84575.63083,495927.159
IG02R,I,-84405.29158,497924.663
IG02S,I,-84234.91443,499922.1596
IG02T,I,-84064.4994,501919.6489
IG02U,I,-83894.04649,503917.1309
IG03Q,I,-83723.55574,505914.6055
IG03R,I,-83553.02715,507912.0729
IG03S,I,-83382.46075,509909.5329
IG03T,I,-83211.85655,511906.9856
IG03U,I,-83041.21456,513904.431
IG04Q,I,-82870.53481,515901.8691
IG00V,I,-84279.37306,475781.7799
IG00W,I,-84109.4211,477779.3191
IG00X,I,-83939.43107,479776.8509
IG00Y,I,-83769.40298,481774.3755
IG00Z,I,-83599.33685,483771.8927
IG01V,I,-83429.23269,485769.4026
IG01W,I,-83259.09053,487766.9052
IG01X,I,-83088.91039,489764.4004
IG01Y,I,-82918.69227,491761.8884
IG01Z,I,-82748.43619,493759.3691
IG02V,I,-82578.14218,495756.8424
IG02W,I,-82407.81025,497754.3084
IG02X,I,-82237.44041,499751.7672
IG02Y,I,-82067.03269,501749.2186
IG02Z,I,-81896.5871,503746.6627
IG03V,I,-81726.10366,505744.0995
IG03W,I,-81555.58238,507741.529
IG03X,I,-81385.02329,509738.9513
IG03Y,I,-81214.42639,511736.3662
IG03Z,I,-81043.79171,513733.7738
IG04V,I,-80873.11926,515731.1741
IG10A,I,-82281.84928,475611.8507
IG10B,I,-82111.90463,477609.3517
IG10C,I,-81941.9219,479606.8455
IG10D,I,-81771.90112,481604.332
IG10E,I,-81601.8423,483601.8112
IG11A,I,-81431.74545,485599.2831
IG11B,I,-81261.6106,487596.7477
IG11C,I,-81091.43776,489594.205
IG11D,I,-80921.22694,491591.655
IG11E,I,-80750.97817,493589.0977
IG12A,I,-80580.69145,495586.5331
IG12B,I,-80410.36682,497583.9612
IG12C,I,-80240.00428,499581.382
IG12D,I,-80069.60386,501578.7956
IG12E,I,-79899.16556,503576.2018
IG13A,I,-79728.68941,505573.6008
IG13B,I,-79558.17543,507570.9925
IG13C,I,-79387.62362,509568.3769
IG13D,I,-79217.03402,511565.754
IG13E,I,-79046.40662,513563.1239
IG14A,I,-78875.74147,515560.4864
IG10F,I,-80284.36358,475441.9287
IG10G,I,-80114.42623,477439.3917
IG10H,I,-79944.4508,479436.8474
IG10I,I,-79774.43731,481434.2959
IG10J,I,-79604.38578,483431.737
IG11F,I,-79434.29622,485429.1709
IG11G,I,-79264.16866,487426.5975
IG11H,I,-79094.0031,489424.0168
IG11I,I,-78923.79957,491421.4288
IG11J,I,-78753.55808,493418.8336
IG12F,I,-78583.27865,495416.2311
IG12G,I,-78412.9613,497413.6213
IG12H,I,-78242.60604,499411.0042
IG12I,I,-78072.21289,501408.3799
IG12J,I,-77901.78188,503405.7483
IG13F,I,-77731.313,505403.1094
IG13G,I,-77560.80629,507400.4632
IG13H,I,-77390.26176,509397.8098
IG13I,I,-77219.67943,511395.1492
IG13J,I,-77049.05931,513392.4812
IG14F,I,-76878.40142,515389.806
IG14G,I,-76707.70578,517387.1236
IG10K,I,-78286.91599,475272.014
IG10L,I,-78116.98591,477269.439
IG10M,I,-77947.01776,479266.8566
IG10N,I,-77777.01154,481264.267
IG10P,I,-77606.96728,483261.6701
IG11K,I,-77436.885,485259.066
IG11L,I,-77266.7647,487256.4545
IG11M,I,-77096.60642,489253.8359
IG11N,I,-76926.41015,491251.2099
IG11P,I,-76756.17593,493248.5767
IG12K,I,-76585.90377,495245.9363
IG12L,I,-76415.59368,497243.2886
IG12M,I,-76245.24569,499240.6336
IG12N,I,-76074.8598,501237.9714
IG12P,I,-75904.43604,503235.3019
IG13K,I,-75733.97443,505232.6252
IG13L,I,-75563.47498,507229.9413
IG13M,I,-75392.9377,509227.25
IG13N,I,-75222.36263,511224.5516
IG13P,I,-75051.74976,513221.8459
IG14K,I,-74881.09912,515219.1329
IG10Q,I,-76289.50648,475102.1066
IG10R,I,-76119.58367,477099.4935
IG10S,I,-75949.62277,479096.8731
IG10T,I,-75779.62382,481094.2454
IG10U,I,-75609.58681,483091.6105
IG11Q,I,-75439.51178,485088.9683
IG11R,I,-75269.39874,487086.3189
IG11S,I,-75099.24771,489083.6622
IG11T,I,-74929.0587,491080.9983
IG11U,I,-74758.83172,493078.3272
IG12Q,I,-74588.56681,495075.6488
IG12R,I,-74418.26397,497072.9632
IG12S,I,-74247.92322,499070.2703
IG12T,I,-74077.54458,501067.5702
IG12U,I,-73907.12807,503064.8629
IG13Q,I,-73736.6737,505062.1483
IG13R,I,-73566.18149,507059.4265
IG13S,I,-73395.65145,509056.6975
IG13T,I,-73225.08361,511053.9612
IG13U,I,-73054.47798,513051.2177
IG14Q,I,-72883.83458,515048.467
IG10V,I,-74292.13508,474932.2065
IG10W,I,-74122.2195,476929.5552
IG10X,I,-73952.26585,478926.8967
IG10Y,I,-73782.27414,480924.231
IG10Z,I,-73612.24437,482921.5581
IG11V,I,-73442.17658,484918.8779
IG11W,I,-73272.07078,486916.1905
IG11X,I,-73101.92698,488913.4958
IG11Y,I,-72931.7452,490910.794
IG11Z,I,-72761.52546,492908.0849
IG12V,I,-72591.26778,494905.3685
IG12W,I,-72420.97217,496902.645
IG12X,I,-72250.63865,498899.9142
IG12Y,I,-72080.26724,500897.1763
IG12Z,I,-71909.85795,502894.4311
IG13V,I,-71739.4108,504891.6786
IG13W,I,-71568.92582,506888.919
IG13X,I,-71398.403,508886.1522
IG13Y,I,-71227.84239,510883.3781
IG13Z,I,-71057.24398,512880.5968
IG14V,I,-70886.60779,514877.8083
IG20A,I,-72294.80177,474762.3136
IG20B,I,-72124.89342,476759.6242
IG20C,I,-71954.94699,478756.9277
IG20D,I,-71784.9625,480754.2239
IG20E,I,-71614.93996,482751.5129
IG21A,I,-71444.87939,484748.7947
IG21B,I,-71274.7808,486746.0693
IG21C,I,-71104.64422,488743.3366
IG21D,I,-70934.46966,490740.5968
IG21E,I,-70764.25714,492737.8498
IG22A,I,-70594.00667,494735.0955
IG22B,I,-70423.71828,496732.334
IG22C,I,-70253.39197,498729.5654
IG22D,I,-70083.02777,500726.7895
IG22E,I,-69912.62569,502724.0064
IG23A,I,-69742.18575,504721.2162
IG23B,I,-69571.70797,506718.4187
IG23C,I,-69401.19236,508715.614
IG23D,I,-69230.63895,510712.8022
IG23E,I,-69060.04774,512709.9831
IG20F,I,-70297.50656,474592.4279
IG20G,I,-70127.60542,476589.7005
IG20H,I,-69957.6662,478586.9658
IG20I,I,-69787.68891,480584.224
IG20J,I,-69617.67358,482581.4749
IG21F,I,-69447.62021,484578.7187
IG21G,I,-69277.52883,486575.9553
IG21H,I,-69107.39945,488573.1847
IG21I,I,-68937.23209,490570.4069
IG21J,I,-68767.02677,492567.6219
