"MASTER_TAXON_ID","SCIENTIFIC_NAME","ENGLISH_NAME","TAXON_RANK_ID","TAXON_RANK_NAME","SORT_ORDER","ALT_INT_NAME","CBC_CODE"
69631,"Myiagra atra","Biak Black Flycatcher",100,"Species",198110,"",""
69632,"Myiagra rubecula","Leaden Flycatcher",100,"Species",198120,"",""
69633,"Myiagra rubecula sciurorum","",110,"Subspecies",198130,"",""
69634,"Myiagra rubecula papuana","",110,"Subspecies",198140,"",""
69635,"Myiagra rubecula concinna","",110,"Subspecies",198150,"",""
69636,"Myiagra rubecula okyri","",110,"Subspecies",198160,"",""
69637,"Myiagra rubecula yorki","",110,"Subspecies",198170,"",""
69638,"Myiagra rubecula rubecula","",110,"Subspecies",198180,"",""
69639,"Myiagra ferrocyanea","Steel-blue Flycatcher",100,"Species",198190,"",""
69640,"Myiagra ferrocyanea cinerea","",110,"Subspecies",198200,"",""
69641,"Myiagra ferrocyanea ferrocyanea","",110,"Subspecies",198210,"",""
69642,"Myiagra ferrocyanea feminina","",110,"Subspecies",198220,"",""
69643,"Myiagra ferrocyanea malaitae","",110,"Subspecies",198230,"",""
69644,"Myiagra cervinicauda","Makira Flycatcher",100,"Species",198240,"",""
69645,"Myiagra caledonica","Melanesian Flycatcher",100,"Species",198250,"",""
69646,"Myiagra caledonica caledonica","",110,"Subspecies",198260,"",""
69647,"Myiagra caledonica viridinitens","",110,"Subspecies",198270,"",""
69648,"Myiagra caledonica melanura","",110,"Subspecies",198280,"",""
69649,"Myiagra caledonica marinae","",110,"Subspecies",198290,"",""
69650,"Myiagra caledonica occidentalis","",110,"Subspecies",198300,"",""
69651,"Myiagra vanikorensis","Vanikoro Flycatcher",100,"Species",198310,"",""
69652,"Myiagra vanikorensis vanikorensis","",110,"Subspecies",198320,"",""
69653,"Myiagra vanikorensis rufiventris","",110,"Subspecies",198330,"",""
69654,"Myiagra vanikorensis kandavensis","",110,"Subspecies",198340,"",""
69655,"Myiagra vanikorensis dorsalis","",110,"Subspecies",198350,"",""
69656,"Myiagra vanikorensis townsendi","",110,"Subspecies",198360,"",""
69657,"Myiagra albiventris","Samoan Flycatcher",100,"Species",198370,"",""
69658,"Myiagra azureocapilla","Azure-crested Flycatcher",100,"Species",198380,"",""
84590,"Myiagra castaneigularis","Chestnut-throated Flycatcher",100,"Species",198390,"",""
69660,"Myiagra castaneigularis castaneigularis","",110,"Subspecies",198400,"",""
69661,"Myiagra castaneigularis whitneyi","",110,"Subspecies",198410,"",""
69662,"Myiagra ruficollis","Broad-billed Flycatcher",100,"Species",198420,"",""
69663,"Myiagra ruficollis ruficollis","",110,"Subspecies",198430,"",""
69664,"Myiagra ruficollis fulviventris","",110,"Subspecies",198440,"",""
69665,"Myiagra ruficollis mimikae","",110,"Subspecies",198450,"",""
69666,"Myiagra cyanoleuca","Satin Flycatcher",100,"Species",198460,"",""
69667,"Myiagra alecto","Shining Flycatcher",100,"Species",198470,"",""
69668,"Myiagra alecto alecto","",110,"Subspecies",198480,"",""
69669,"Myiagra alecto longirostris","",110,"Subspecies",198490,"",""
69670,"Myiagra alecto rufolateralis","",110,"Subspecies",198500,"",""
69671,"Myiagra alecto chalybeocephala","",110,"Subspecies",198510,"",""
69672,"Myiagra alecto lucida","",110,"Subspecies",198520,"",""
69673,"Myiagra alecto manumudari","",110,"Subspecies",198530,"",""
69674,"Myiagra alecto melvillensis","",110,"Subspecies",198540,"",""
69675,"Myiagra alecto wardelli","",110,"Subspecies",198550,"",""
69676,"Myiagra hebetior","Velvet Flycatcher",100,"Species",198560,"",""
69677,"Myiagra hebetior hebetior","",110,"Subspecies",198570,"",""
69678,"Myiagra hebetior eichhorni","",110,"Subspecies",198580,"",""
69679,"Myiagra hebetior cervinicolor","",110,"Subspecies",198590,"",""
69680,"Myiagra nana","Paperbark Flycatcher",100,"Species",198600,"",""
69681,"Myiagra inquieta","Restless Flycatcher",100,"Species",198610,"",""
69682,"Corvidae","Crows, Jays",60,"Family",198620,"",""
69683,"Platylophus","",80,"Genus",198630,"",""
69684,"Platylophus galericulatus","Crested Jay",100,"Species",198640,"",""
69685,"Platylophus galericulatus ardesiacus","",110,"Subspecies",198650,"",""
69686,"Platylophus galericulatus coronatus","",110,"Subspecies",198660,"",""
69687,"Platylophus galericulatus lemprieri","",110,"Subspecies",198670,"",""
69688,"Platylophus galericulatus galericulatus","",110,"Subspecies",198680,"",""
69689,"Platysmurus","",80,"Genus",198690,"",""
69690,"Platysmurus leucopterus","Black Magpie",100,"Species",198700,"",""
69691,"Platysmurus leucopterus leucopterus","",110,"Subspecies",198710,"",""
69692,"Platysmurus leucopterus aterrimus","",110,"Subspecies",198720,"",""
69693,"Perisoreus","",80,"Genus",198730,"",""
69694,"Perisoreus infaustus","Siberian Jay",100,"Species",198740,"",""
69695,"Perisoreus infaustus infaustus","",110,"Subspecies",198750,"",""
84591,"Perisoreus infaustus rogosowi","",110,"Subspecies",198760,"",""
69699,"Perisoreus infaustus opicus","",110,"Subspecies",198770,"",""
69700,"Perisoreus infaustus sibericus","",110,"Subspecies",198780,"",""
69702,"Perisoreus infaustus maritimus","",110,"Subspecies",198790,"",""
69703,"Perisoreus internigrans","Sichuan Jay",100,"Species",198800,"",""
69704,"Perisoreus canadensis","Grey Jay",100,"Species",198810,"",""
69705,"Perisoreus canadensis pacificus","",110,"Subspecies",198820,"",""
69706,"Perisoreus canadensis canadensis","",110,"Subspecies",198830,"",""
69707,"Perisoreus canadensis nigricapillus","",110,"Subspecies",198840,"",""
69708,"Perisoreus canadensis albescens","",110,"Subspecies",198850,"",""
69709,"Perisoreus canadensis bicolor","",110,"Subspecies",198860,"",""
69710,"Perisoreus canadensis capitalis","",110,"Subspecies",198870,"",""
69711,"Perisoreus canadensis griseus","",110,"Subspecies",198880,"",""
69712,"Perisoreus canadensis obscurus","",110,"Subspecies",198890,"",""
69713,"Perisoreus canadensis sanfordi","",110,"Subspecies",198900,"",""
69714,"Cyanolyca","",80,"Genus",198910,"",""
69715,"Cyanolyca armillata","Black-collared Jay",100,"Species",198920,"",""
69716,"Cyanolyca armillata meridana","",110,"Subspecies",198930,"",""
69717,"Cyanolyca armillata armillata","",110,"Subspecies",198940,"",""
69718,"Cyanolyca armillata quindiuna","",110,"Subspecies",198950,"",""
69719,"Cyanolyca viridicyanus","White-collared Jay",100,"Species",198960,"",""
69720,"Cyanolyca viridicyanus jolyaea","",110,"Subspecies",198970,"",""
69721,"Cyanolyca viridicyanus cyanolaema","",110,"Subspecies",198980,"",""
69722,"Cyanolyca viridicyanus viridicyanus","",110,"Subspecies",198990,"",""
69723,"Cyanolyca turcosa","Turquoise Jay",100,"Species",199000,"",""
69724,"Cyanolyca pulchra","Beautiful Jay",100,"Species",199010,"",""
69725,"Cyanolyca cucullata","Azure-hooded Jay",100,"Species",199020,"",""
69726,"Cyanolyca cucullata mitrata","",110,"Subspecies",199030,"",""
69727,"Cyanolyca cucullata guatemalae","",110,"Subspecies",199040,"",""
69728,"Cyanolyca cucullata hondurensis","",110,"Subspecies",199050,"",""
69729,"Cyanolyca cucullata cucullata","",110,"Subspecies",199060,"",""
69730,"Cyanolyca pumilo","Black-throated Jay",100,"Species",199070,"",""
69731,"Cyanolyca nanus","Dwarf Jay",100,"Species",199080,"",""
69732,"Cyanolyca mirabilis","White-throated Jay",100,"Species",199090,"",""
69733,"Cyanolyca argentigula","Silvery-throated Jay",100,"Species",199100,"",""
69734,"Cyanolyca argentigula albior","",110,"Subspecies",199110,"",""
69735,"Cyanolyca argentigula argentigula","",110,"Subspecies",199120,"",""
69736,"Cyanocorax","",80,"Genus",199130,"",""
69737,"Cyanocorax melanocyaneus","Bushy-crested Jay",100,"Species",199140,"",""
69738,"Cyanocorax melanocyaneus melanocyaneus","",110,"Subspecies",199150,"",""
69739,"Cyanocorax melanocyaneus chavezi","",110,"Subspecies",199160,"",""
69740,"Cyanocorax sanblasianus","San Blas Jay",100,"Species",199170,"",""
69741,"Cyanocorax sanblasianus nelsoni","",110,"Subspecies",199180,"",""
69742,"Cyanocorax sanblasianus sanblasianus","",110,"Subspecies",199190,"",""
69743,"Cyanocorax yucatanicus","Yucatan Jay",100,"Species",199200,"",""
69744,"Cyanocorax yucatanicus yucatanicus","",110,"Subspecies",199210,"",""
69745,"Cyanocorax yucatanicus rivularis","",110,"Subspecies",199220,"",""
69746,"Cyanocorax beecheii","Purplish-backed Jay",100,"Species",199230,"",""
69747,"Cyanocorax violaceus","Violaceous Jay",100,"Species",199240,"",""
69748,"Cyanocorax violaceus pallidus","",110,"Subspecies",199250,"",""
69749,"Cyanocorax violaceus violaceus","",110,"Subspecies",199260,"",""
69750,"Cyanocorax caeruleus","Azure Jay",100,"Species",199270,"",""
69751,"Cyanocorax cyanomelas","Purplish Jay",100,"Species",199280,"",""
69752,"Cyanocorax cristatellus","Curl-crested Jay",100,"Species",199290,"",""
69753,"Cyanocorax dickeyi","Tufted Jay",100,"Species",199300,"",""
69754,"Cyanocorax affinis","Black-chested Jay",100,"Species",199310,"",""
69755,"Cyanocorax affinis zeledoni","",110,"Subspecies",199320,"",""
69756,"Cyanocorax affinis affinis","",110,"Subspecies",199330,"",""
69757,"Cyanocorax mystacalis","White-tailed Jay",100,"Species",199340,"",""
69758,"Cyanocorax cayanus","Cayenne Jay",100,"Species",199350,"",""
69759,"Cyanocorax heilprini","Azure-naped Jay",100,"Species",199360,"",""
84592,"Cyanocorax heilprini heilprini","",110,"Subspecies",199370,"",""
84593,"Cyanocorax heilprini hafferi","",110,"Subspecies",199380,"",""
69760,"Cyanocorax chrysops","Plush-crested Jay",100,"Species",199390,"",""
69761,"Cyanocorax chrysops diesingii","",110,"Subspecies",199400,"",""
69762,"Cyanocorax chrysops insperatus","",110,"Subspecies",199410,"",""
69763,"Cyanocorax chrysops chrysops","",110,"Subspecies",199420,"",""
69764,"Cyanocorax chrysops tucumanus","",110,"Subspecies",199430,"",""
69765,"Cyanocorax cyanopogon","White-naped Jay",100,"Species",199440,"",""
69766,"Cyanocorax luxuosus","Green Jay",100,"Species",199450,"",""
69767,"Cyanocorax luxuosus glaucescens","",110,"Subspecies",199460,"",""
69768,"Cyanocorax luxuosus luxuosus","",110,"Subspecies",199470,"",""
69769,"Cyanocorax luxuosus speciosus","",110,"Subspecies",199480,"",""
69770,"Cyanocorax luxuosus vividus","",110,"Subspecies",199490,"",""
69771,"Cyanocorax luxuosus maya","",110,"Subspecies",199500,"",""
69772,"Cyanocorax luxuosus confusus","",110,"Subspecies",199510,"",""
69773,"Cyanocorax luxuosus centralis","",110,"Subspecies",199520,"",""
69774,"Cyanocorax luxuosus cozumelae","",110,"Subspecies",199530,"",""
69775,"Cyanocorax yncas","Inca Jay",100,"Species",199540,"",""
69776,"Cyanocorax yncas galeatus","",110,"Subspecies",199550,"",""
69777,"Cyanocorax yncas cyanodorsalis","",110,"Subspecies",199560,"",""
69778,"Cyanocorax yncas guatimalensis","",110,"Subspecies",199570,"",""
69779,"Cyanocorax yncas yncas","",110,"Subspecies",199580,"",""
69780,"Cyanocorax yncas longirostris","",110,"Subspecies",199590,"",""
69781,"Psilorhinus","",80,"Genus",199600,"",""
69782,"Psilorhinus morio","Brown Jay",100,"Species",199610,"",""
69783,"Psilorhinus morio palliatus","",110,"Subspecies",199620,"",""
69784,"Psilorhinus morio morio","",110,"Subspecies",199630,"",""
69785,"Psilorhinus morio vociferus","",110,"Subspecies",199640,"",""
69786,"Calocitta","",80,"Genus",199650,"",""
69787,"Calocitta colliei","Black-throated Magpie-Jay",100,"Species",199660,"",""
69788,"Calocitta formosa","White-throated Magpie-Jay",100,"Species",199670,"",""
69789,"Calocitta formosa formosa","",110,"Subspecies",199680,"",""
69790,"Calocitta formosa azurea","",110,"Subspecies",199690,"",""
69791,"Calocitta formosa pompata","",110,"Subspecies",199700,"",""
69792,"Cyanocitta","",80,"Genus",199710,"",""
1703,"Cyanocitta cristata","Blue Jay",100,"Species",199720,"","JB"
69793,"Cyanocitta cristata bromia","",110,"Subspecies",199730,"",""
69794,"Cyanocitta cristata cristata","",110,"Subspecies",199740,"",""
69795,"Cyanocitta cristata semplei","",110,"Subspecies",199750,"",""
69796,"Cyanocitta cristata cyanotephra","",110,"Subspecies",199760,"",""
69797,"Cyanocitta stelleri","Steller's Jay",100,"Species",199770,"",""
69798,"Cyanocitta stelleri stelleri","",110,"Subspecies",199780,"",""
69799,"Cyanocitta stelleri carlottae","",110,"Subspecies",199790,"",""
69800,"Cyanocitta stelleri frontalis","",110,"Subspecies",199800,"",""
69801,"Cyanocitta stelleri carbonacea","",110,"Subspecies",199810,"",""
69802,"Cyanocitta stelleri annectens","",110,"Subspecies",199820,"",""
69803,"Cyanocitta stelleri macrolopha","",110,"Subspecies",199830,"",""
69804,"Cyanocitta stelleri diademata","",110,"Subspecies",199840,"",""
69805,"Cyanocitta stelleri phillipsi","",110,"Subspecies",199850,"",""
69806,"Cyanocitta stelleri azteca","",110,"Subspecies",199860,"",""
69807,"Cyanocitta stelleri coronata","",110,"Subspecies",199870,"",""
69808,"Cyanocitta stelleri purpurea","",110,"Subspecies",199880,"",""
69809,"Cyanocitta stelleri restricta","",110,"Subspecies",199890,"",""
69810,"Cyanocitta stelleri suavis","",110,"Subspecies",199900,"",""
69811,"Aphelocoma","",80,"Genus",199910,"",""
69812,"Aphelocoma wollweberi","Mexican Jay",100,"Species",199920,"",""
69813,"Aphelocoma wollweberi arizonae","",110,"Subspecies",199930,"",""
69814,"Aphelocoma wollweberi wollweberi","",110,"Subspecies",199940,"",""
69816,"Aphelocoma wollweberi potosina","",110,"Subspecies",199950,"",""
69817,"Aphelocoma wollweberi couchii","",110,"Subspecies",199960,"",""
69818,"Aphelocoma ultramarina","Transvolcanic Jay",100,"Species",199970,"",""
69819,"Aphelocoma ultramarina colimae","",110,"Subspecies",199980,"",""
69820,"Aphelocoma ultramarina ultramarina","",110,"Subspecies",199990,"",""
69821,"Aphelocoma unicolor","Unicolored Jay",100,"Species",200000,"",""
69822,"Aphelocoma unicolor guerrerensis","",110,"Subspecies",200010,"",""
69823,"Aphelocoma unicolor concolor","",110,"Subspecies",200020,"",""
69824,"Aphelocoma unicolor oaxacae","",110,"Subspecies",200030,"",""
69825,"Aphelocoma unicolor unicolor","",110,"Subspecies",200040,"",""
69826,"Aphelocoma unicolor griscomi","",110,"Subspecies",200050,"",""
69827,"Aphelocoma californica","California Scrub Jay",100,"Species",200060,"",""
69828,"Aphelocoma californica immanis","",110,"Subspecies",200070,"",""
69829,"Aphelocoma californica caurina","",110,"Subspecies",200080,"",""
69830,"Aphelocoma californica oocleptica","",110,"Subspecies",200090,"",""
69831,"Aphelocoma californica californica","",110,"Subspecies",200100,"",""
69832,"Aphelocoma californica cana","",110,"Subspecies",200110,"",""
69833,"Aphelocoma californica obscura","",110,"Subspecies",200120,"",""
69835,"Aphelocoma californica hypoleuca","",110,"Subspecies",200130,"",""
69836,"Aphelocoma woodhouseii","Woodhouse's Scrub Jay",100,"Species",200140,"",""
69837,"Aphelocoma woodhouseii nevadae","",110,"Subspecies",200150,"",""
69838,"Aphelocoma woodhouseii woodhouseii","",110,"Subspecies",200160,"",""
69839,"Aphelocoma woodhouseii texana","",110,"Subspecies",200170,"",""
69840,"Aphelocoma woodhouseii grisea","",110,"Subspecies",200180,"",""
69841,"Aphelocoma woodhouseii cyanotis","",110,"Subspecies",200190,"",""
69842,"Aphelocoma woodhouseii sumichrasti","",110,"Subspecies",200200,"",""
69843,"Aphelocoma woodhouseii remota","",110,"Subspecies",200210,"",""
69844,"Aphelocoma insularis","Island Scrub Jay",100,"Species",200220,"",""
69845,"Aphelocoma coerulescens","Florida Scrub Jay",100,"Species",200230,"",""
69846,"Gymnorhinus","",80,"Genus",200240,"",""
69847,"Gymnorhinus cyanocephalus","Pinyon Jay",100,"Species",200250,"",""
69848,"Garrulus","",80,"Genus",200260,"",""
449,"Garrulus glandarius","Jay",100,"Species",200270,"Eurasian Jay","J."
69849,"Garrulus glandarius hibernicus","",110,"Subspecies",200280,"",""
69850,"Garrulus glandarius rufitergum","",110,"Subspecies",200290,"",""
69851,"Garrulus glandarius glandarius","",110,"Subspecies",200300,"",""
69852,"Garrulus glandarius fasciatus","",110,"Subspecies",200310,"",""
69853,"Garrulus glandarius corsicanus","",110,"Subspecies",200320,"",""
69854,"Garrulus glandarius ichnusae","",110,"Subspecies",200330,"",""
69855,"Garrulus glandarius albipectus","",110,"Subspecies",200340,"",""
69856,"Garrulus glandarius graecus","",110,"Subspecies",200350,"",""
69857,"Garrulus glandarius ferdinandi","",110,"Subspecies",200360,"",""
69858,"Garrulus glandarius cretorum","",110,"Subspecies",200370,"",""
69859,"Garrulus glandarius glaszneri","",110,"Subspecies",200380,"",""
69860,"Garrulus glandarius whitakeri","",110,"Subspecies",200390,"",""
69861,"Garrulus glandarius minor","",110,"Subspecies",200400,"",""
69862,"Garrulus glandarius cervicalis","",110,"Subspecies",200410,"",""
69863,"Garrulus glandarius samios","",110,"Subspecies",200420,"",""
69864,"Garrulus glandarius anatoliae","",110,"Subspecies",200430,"",""
69865,"Garrulus glandarius iphigenia","",110,"Subspecies",200440,"",""
69866,"Garrulus glandarius krynicki","",110,"Subspecies",200450,"",""
69867,"Garrulus glandarius atricapillus","",110,"Subspecies",200460,"",""
69868,"Garrulus glandarius hyrcanus","",110,"Subspecies",200470,"",""
69869,"Garrulus glandarius brandtii","",110,"Subspecies",200480,"",""
69870,"Garrulus glandarius kansuensis","",110,"Subspecies",200490,"",""
69871,"Garrulus glandarius pekingensis","",110,"Subspecies",200500,"",""
69872,"Garrulus glandarius japonicus","",110,"Subspecies",200510,"",""
69873,"Garrulus glandarius tokugawae","",110,"Subspecies",200520,"",""
69875,"Garrulus glandarius orii","",110,"Subspecies",200530,"",""
69876,"Garrulus glandarius sinensis","",110,"Subspecies",200540,"",""
69877,"Garrulus glandarius taivanus","",110,"Subspecies",200550,"",""
69878,"Garrulus glandarius bispecularis","",110,"Subspecies",200560,"",""
69879,"Garrulus glandarius interstinctus","",110,"Subspecies",200570,"",""
69874,"Garrulus glandarius persaturatus","",110,"Subspecies",200580,"",""
69880,"Garrulus glandarius oatesi","",110,"Subspecies",200590,"",""
69881,"Garrulus glandarius haringtoni","",110,"Subspecies",200600,"",""
69882,"Garrulus glandarius leucotis","",110,"Subspecies",200610,"",""
69883,"Garrulus lanceolatus","Black-headed Jay",100,"Species",200620,"",""
69884,"Garrulus lidthi","Lidth's Jay",100,"Species",200630,"",""
69885,"Cyanopica","",80,"Genus",200640,"",""
69886,"Cyanopica cyanus","Azure-winged Magpie",100,"Species",200650,"",""
69887,"Cyanopica cyanus cyanus","",110,"Subspecies",200660,"",""
